round,loss,accuracy,precision,recall,f1
171,2.1563245510753197,0.2338,0.24654258527803216,0.2338,0.17139029413090506
172,2.1193109630029414,0.2018,0.14268834379753156,0.20179999999999998,0.12338135622831396
173,2.379187191588969,0.1218,0.17904815582042932,0.12179999999999998,0.05616869387782965
174,2.238987645016441,0.1868,0.19008094214688628,0.1868,0.1154990663102741
175,2.0936583552179457,0.216,0.2063913896892095,0.21599999999999997,0.14595278393691777
176,2.149869752835624,0.2393,0.2267014826915724,0.2393,0.1616125599564241
177,1.9921899732155135,0.2452,0.23676574998528993,0.2452,0.16985885191591693
178,2.056433105770546,0.1967,0.19193239835729348,0.1967,0.12400852346661435
179,2.0261483584778217,0.2246,0.234126672666246,0.22459999999999997,0.12902230230034445
180,1.9917817387399794,0.2268,0.17808155220648403,0.22680000000000003,0.1504327502166491
181,2.023203299015383,0.2365,0.28170062745748636,0.23650000000000002,0.15528915621223102
182,2.1115465058556087,0.2425,0.20024383840034696,0.2425,0.1711270727017209
183,1.9915851475317268,0.2482,0.22200809796481683,0.24820000000000003,0.1796056472938465
184,2.1205225322819965,0.2457,0.18385349236260984,0.24569999999999997,0.16804906729671631
185,2.104979435099831,0.2059,0.2040448040956251,0.20590000000000003,0.12256507986679621
186,2.0663772776157043,0.2123,0.21589280434443436,0.21230000000000002,0.13521103428498513
187,2.1480319696136667,0.2356,0.15684484528638762,0.23559999999999998,0.14598006682411355
188,2.0277891460853286,0.2175,0.24876842936241203,0.21749999999999997,0.14150844445429894
189,2.1739716726013376,0.2174,0.2600174266844451,0.21739999999999998,0.13590751122978753
190,2.047540961941586,0.2265,0.28366630516404817,0.22649999999999998,0.14754160863889
191,2.1921260040017625,0.2077,0.24751763408779087,0.2077,0.1286171015361409
192,2.1349000885516785,0.2441,0.2059730561429352,0.24409999999999998,0.16877435510947217
193,2.0130879335765597,0.2065,0.23529067009450957,0.2065,0.13549286636475594
194,1.986559419692317,0.2338,0.26594216634380297,0.23379999999999995,0.16088064814189082
195,1.9936472690558131,0.2499,0.25304977321007127,0.2499,0.19853707967748876
196,2.0071305926842027,0.2222,0.2590030363161732,0.22219999999999995,0.16694081404084857
197,1.998094994810563,0.2151,0.2156048281971735,0.21509999999999999,0.15909366451654763
198,2.0932627463642555,0.2526,0.2250796968503447,0.2526,0.1719937197803611
199,2.0254485622237,0.2325,0.24631784037377252,0.2325,0.1713369056605917
200,2.00506934485858,0.2101,0.22408252029404974,0.2101,0.14300610237982078
201,2.096644397023358,0.1884,0.2580935440693827,0.1884,0.11549446581377656
202,2.1256747939918617,0.2396,0.17013494672388568,0.23959999999999998,0.16080417330272717
203,2.0121321316006817,0.2248,0.2348568781378222,0.22479999999999997,0.15126640992423454
204,2.085409847995903,0.2424,0.2113383155727345,0.24240000000000003,0.16466497163530533
205,2.06748842438565,0.188,0.17977915564876124,0.188,0.10704846678448283
206,2.0019674572763564,0.2178,0.2451850872318999,0.2178,0.13791983374623035
207,2.098369100425817,0.24,0.1999606096316143,0.24,0.1522774349696982
208,2.0014950821671307,0.2423,0.27045420087857525,0.24230000000000002,0.19019526558828811
209,2.012682270400132,0.2297,0.2623192027509645,0.22970000000000002,0.16084088051911846
210,2.058190517787692,0.2169,0.24330222713928013,0.2169,0.1337032043492445
211,1.994175702710695,0.2372,0.33413197033883524,0.2372,0.17595742372865214
212,1.984151779850827,0.2477,0.2555259753757042,0.24770000000000003,0.18209264889937982
213,2.0516023877300795,0.2255,0.25067237757146243,0.22549999999999998,0.16104721559115467
214,2.3024563276315035,0.2403,0.20906309202172882,0.2403,0.15780644927602613
215,2.0799634215197984,0.2051,0.29991223133863604,0.2051,0.10956506900568148
216,2.027467317219022,0.2287,0.24215441850860725,0.2287,0.1480210306097643
217,2.098340155203131,0.1982,0.17827178662726811,0.1982,0.11352964444025378
218,1.981211690963069,0.2401,0.25045307619033574,0.24010000000000004,0.17428400423097376
219,2.068353253074839,0.2333,0.2891084836975083,0.23329999999999998,0.15595113728645996
220,2.07217633422417,0.2097,0.1684913201488199,0.2097,0.12202216689335252
221,2.1429589669915696,0.2141,0.25850933014032734,0.2141,0.14963420668209607
222,1.9777527896663811,0.2425,0.25124142785655235,0.24250000000000002,0.17756389834846395
223,2.304079870634441,0.1469,0.23236787356664798,0.14689999999999998,0.09372262763787012
224,2.0254552032374127,0.2112,0.18600792099346036,0.2112,0.13590039317915786
225,2.0014255967321275,0.2367,0.2248571860176516,0.2367,0.16406855522312055
226,2.0851702146892306,0.2234,0.15952334627684792,0.2234,0.14422920557063165
227,2.1669674100755136,0.2358,0.17801093579037727,0.2358,0.1417860803958785
228,2.1319317289545565,0.2606,0.19672344510480005,0.2606,0.1770685704341474
229,2.00628125667572,0.2192,0.20487977333005641,0.2192,0.14836506685747558
230,2.1663655857496624,0.245,0.285249634936919,0.24500000000000002,0.17215920821253322
231,2.0306669926341576,0.228,0.26121802895720675,0.22799999999999998,0.18034001127956817
232,2.0039780185192444,0.2294,0.2543544577878084,0.22939999999999997,0.16586388015230263
233,2.0150009393692017,0.2172,0.25669884000265947,0.2172,0.14981266778131722
234,2.0258177941358544,0.2397,0.22266783313924643,0.23970000000000002,0.17591659840214607
235,2.2940350408795513,0.2307,0.21899332107958572,0.2307,0.15872378285553787
236,2.0312015451962435,0.2216,0.2709515071244117,0.22160000000000002,0.14591907705500856
237,2.0013168129739882,0.2297,0.2556884420893193,0.22970000000000002,0.16676496771732566
238,2.051332383216182,0.2114,0.2803592383913766,0.21139999999999998,0.14025918977866253
239,2.1420540960529184,0.2435,0.2211528231468683,0.2435,0.15708586411001282
240,2.098612174203124,0.235,0.22395679793330162,0.23500000000000001,0.17439336350647502
241,2.093468116808541,0.2178,0.29421606320683463,0.2178,0.14430917589281766
242,2.102884153776531,0.2134,0.18143102437536102,0.21339999999999998,0.1448669409360386
243,2.164476921286764,0.2222,0.20244840484340934,0.2222,0.14091511409044796
244,2.1594267827046068,0.233,0.2473691551866331,0.233,0.15602780791092702
245,1.988714596893214,0.2256,0.23423235136997658,0.22560000000000002,0.16563688736876814
246,1.9847442515288727,0.2498,0.24250426693858368,0.24979999999999997,0.17667405562658112
247,2.041239614728131,0.1916,0.16750143334448314,0.1916,0.1185996628837239
248,2.0649177575413185,0.2004,0.19043357057501525,0.2004,0.13199210417484877
249,2.056547791143007,0.2369,0.2829476783479309,0.23690000000000003,0.15602838451812354
250,2.062485703939124,0.2095,0.17475181476470367,0.20949999999999996,0.1511827279539681
251,2.0213159383097783,0.2046,0.18060588761973068,0.20460000000000003,0.13327209817517344
252,2.1532471300680425,0.2419,0.2302584832764391,0.24189999999999995,0.1659529093875135
253,2.0270735598817655,0.1931,0.28281768872896706,0.19310000000000002,0.1199931398775339
254,2.136791576313067,0.1915,0.3190269525372606,0.1915,0.12775875553671773
255,2.036187309253065,0.2269,0.2565895907864295,0.22690000000000002,0.1483224730889543
256,2.0729889190649686,0.217,0.2339446707764418,0.217,0.15854140785122056
257,2.032927122297166,0.2063,0.21093160559186433,0.2063,0.13154190440891012
258,2.0434831682639785,0.1961,0.19827207572810174,0.1961,0.12194170013019179
259,2.04990475238124,0.2218,0.31654496481134115,0.22180000000000005,0.13566196212996723
260,2.206285114529767,0.2095,0.19469935372786112,0.20950000000000002,0.13701528947933694
261,2.027487016931365,0.2001,0.2924746527992234,0.20010000000000003,0.14115065181287317
262,2.0539085714122916,0.2233,0.3042839502976581,0.2233,0.1566938985265876
263,2.0927206971977332,0.2089,0.1978001224262269,0.2089,0.1379724720421713
264,2.008914031559908,0.2009,0.2523340324789386,0.2009,0.14561681989586944
265,1.9950099504446681,0.2221,0.22027774009041873,0.22210000000000002,0.16013717161675384
266,1.995631910577605,0.2222,0.23931300661041446,0.2222,0.156872090689902
267,1.982977850527703,0.2353,0.27241035184335416,0.23529999999999998,0.16999995835315357
268,2.111067494259605,0.2386,0.22707750244763777,0.2386,0.15576858341658179
269,1.990009095095381,0.234,0.2692884605583042,0.23399999999999999,0.16665469847011338
270,2.0873473294173617,0.2353,0.2659782227643832,0.23529999999999998,0.14375169291396045
271,1.98748485951484,0.2443,0.24146373156743448,0.24430000000000002,0.1720175943347219
272,2.057200902624975,0.2245,0.28269978920304306,0.2245,0.14092920661568453
273,2.026372977449924,0.2038,0.16600362081423214,0.20380000000000004,0.13352767330152487
274,2.073969006538391,0.2375,0.2265273563695709,0.2375,0.15399248353461656
275,2.0044614197332646,0.2265,0.19207810320798963,0.2265,0.15183328487999426
276,1.9980186555959,0.2188,0.19800243188538733,0.21880000000000002,0.1394162066051676
277,2.0971290340906457,0.2332,0.19736695736121015,0.2332,0.1533183129538331
278,2.0168166764174837,0.2024,0.18806556696170063,0.2024,0.13612468352464804
279,2.2231134372421457,0.2093,0.2250940934339737,0.20929999999999999,0.11610495184959058
280,2.0998509986491145,0.2062,0.20833839641679344,0.2062,0.126659045045093
281,2.119503386412995,0.1989,0.14751949347715237,0.1989,0.12610454358335227
282,2.037305442592766,0.184,0.15476585026346174,0.184,0.10693550948283806
283,2.0082756341258183,0.2128,0.18685983442932103,0.21280000000000004,0.1494139472441689
284,2.0386383669285832,0.2069,0.18113272484540982,0.2069,0.12469029429213219
285,2.037628895119776,0.1861,0.20148628226548815,0.1861,0.1154548408676612
286,2.0211703777313232,0.2284,0.19875946625901475,0.2284,0.14440213121262677
287,2.029366651667824,0.198,0.2945893538399908,0.198,0.11975532701559585
288,2.0120283968840975,0.2328,0.24456258692777136,0.23279999999999998,0.1636098142597894
289,2.001452456546735,0.2181,0.2911250607681525,0.21810000000000002,0.15099181514584648
290,2.1204249798497066,0.2386,0.19273782510604237,0.2386,0.15944433468503014
291,2.0609877184976506,0.2377,0.23388606165558054,0.23770000000000002,0.16661364458382058
292,1.990664485134656,0.2371,0.2645507581760094,0.2371,0.17304037949738538
293,2.0298190675204313,0.1966,0.23552673732238164,0.19660000000000002,0.11989890536889018
294,2.027910495106178,0.2346,0.2592269511643814,0.2346,0.166599392292686
295,2.0390041236636005,0.2351,0.2546657454145964,0.2351,0.16419749059587296
