round,loss,accuracy,precision,recall,f1
272,2.0204038303109666,0.2183,0.24308745522046932,0.21830000000000002,0.18326746432887744
273,1.9237043691586844,0.2593,0.2685399596013444,0.2593,0.22864550989120871
274,1.9243864967853208,0.2608,0.23824828370794687,0.26080000000000003,0.21372442444486778
275,1.9370947397207912,0.2535,0.25710302665379753,0.25349999999999995,0.22278501533398715
276,1.9165001700196085,0.2569,0.25848848070139335,0.2569,0.22870446501127034
277,1.9251710236827029,0.2567,0.2640996273751574,0.2567,0.22644661090209123
278,1.9246744943570486,0.254,0.24234961129936963,0.254,0.19184864352352798
279,1.955847035480451,0.2567,0.2511945372286631,0.25670000000000004,0.22696240611629617
280,1.9494966464706613,0.2471,0.2660502835291319,0.24709999999999996,0.18800352000230364
281,1.9300524071802068,0.2429,0.22993108234831577,0.24290000000000003,0.2081483213778892
282,1.9252771184414248,0.2552,0.2628338543988434,0.2552,0.2202656681737843
283,1.9401939247227922,0.2535,0.2456081943164739,0.2535,0.21334154291716154
284,1.9835521948488453,0.2283,0.2503404728290362,0.2283,0.1772400793227041
285,1.9443788845327836,0.2428,0.23304614687021594,0.2428,0.18405641741852424
286,1.932947982715655,0.2584,0.26769205716914435,0.2584,0.21675072620739325
287,1.9460930054700827,0.2551,0.26111464822035907,0.2551,0.21874154678717733
288,1.9305392262301868,0.2545,0.28483438594327615,0.25449999999999995,0.2101838456754403
289,1.9289531194711034,0.2553,0.26263996821822044,0.25529999999999997,0.22602909177295488
290,1.9225930714909034,0.2474,0.22109890663268916,0.2474,0.19436025988975994
291,1.9326276960252207,0.2389,0.21722464492401694,0.23889999999999997,0.17782230734520077
292,1.9319185184527048,0.2486,0.2428465848910884,0.2486,0.20759528752516107
293,1.9798788933814326,0.2316,0.26601107131637824,0.23160000000000003,0.18911461886169215
294,1.9389473833615267,0.2494,0.24299962929505864,0.24939999999999998,0.20710124302918548
295,1.9402289330204832,0.2626,0.266023862283305,0.2626,0.21407607540175339
296,1.9303419046764132,0.2467,0.2541539759652582,0.2467,0.20643287605569488
297,1.921855070922948,0.2572,0.2566313798178531,0.2572,0.21485974223154297
298,1.9338804709760449,0.2527,0.22864369569118614,0.25270000000000004,0.19646160626678616
299,1.9316910263858265,0.2588,0.2627105816586397,0.25880000000000003,0.21724078554260512
300,1.9351804030092457,0.2497,0.2550228174337218,0.24969999999999998,0.2121849356054319
301,2.0371203648893137,0.2244,0.23765023851660097,0.2244,0.16130213730551818
302,1.9281137170670908,0.2534,0.2649363895596322,0.25339999999999996,0.20650817869717955
303,1.922837811180308,0.2464,0.2672297601470376,0.2464,0.19826668316050367
304,1.9663936639133888,0.2518,0.2575770374583244,0.25179999999999997,0.21050430394250022
305,2.02329469481601,0.2305,0.21862955693236605,0.23050000000000007,0.1773768857643267
306,1.9935670185692702,0.2367,0.22382202543176138,0.2367,0.17820675443698838
307,1.9639737817305554,0.2431,0.2354916873464842,0.24309999999999996,0.18205160284607552
308,1.9324413673787177,0.26,0.29802007538622066,0.26,0.19761806761961634
309,1.9182435802266569,0.2584,0.2698202252790308,0.25839999999999996,0.2100783134793526
310,1.9424855377100692,0.2352,0.2885699822636819,0.23520000000000002,0.17607331818331273
311,1.9906593380095083,0.2279,0.22946263046774132,0.2279,0.1788806465471392
312,1.945750269708754,0.2492,0.27352329965546845,0.24920000000000003,0.21786214122442665
313,1.9256402405002448,0.2635,0.28044131543656525,0.2635,0.23316387600952587
314,1.923468624489217,0.2466,0.24228445758221726,0.2466,0.20369438264320422
315,1.95173506344421,0.2545,0.2688419712851452,0.2545,0.21469052070884778
316,1.912628377540202,0.2572,0.25248560838025247,0.2572,0.20771879937435217
317,1.9039127479625653,0.2545,0.246316957987807,0.2545,0.21436997801580615
318,1.909505628332307,0.2456,0.23404296449903644,0.24559999999999998,0.1825757255984992
319,1.9149642624432528,0.2493,0.27231968550347857,0.24929999999999994,0.19780704780944552
320,1.9396976307977605,0.25,0.22238746079168692,0.25,0.19429456690807076
321,1.9174373647834682,0.2605,0.27052539761262184,0.2605,0.2307796340237736
322,1.9061923087397707,0.2537,0.268574635979525,0.2537,0.21337091287224993
323,1.9095790703085405,0.2545,0.2491774037660926,0.2545,0.20498426800413339
324,1.9141088784495486,0.2778,0.28594382684007946,0.2778,0.25161401186159515
325,1.9170893430709839,0.2593,0.2711227135153666,0.2593,0.2201395273721496
326,1.9333671618111525,0.2541,0.2993330197353393,0.2541,0.2024539007751443
327,1.9174258859851692,0.2527,0.27149068310471386,0.25270000000000004,0.2200565724758504
328,1.9299214821827562,0.2544,0.23778178130069483,0.25439999999999996,0.21451631319665423
329,1.9147267024728316,0.2655,0.2853199508265342,0.2655,0.24560542673669525
330,1.9596279693555227,0.256,0.25113009889345833,0.256,0.21978005337021908
331,1.9248623500896405,0.2527,0.24083436454748663,0.25270000000000004,0.22111688167307478
332,1.9164666857900499,0.2594,0.2715227843311455,0.2594,0.22353221789432273
333,1.9365546884416025,0.2632,0.271281795990131,0.2632,0.23559742584371784
334,1.9294314037395428,0.2535,0.23540645973221874,0.2535,0.22142528291532665
